	docid	src	tgt	score
8309	64A2B1B5312AE1CF51793A86FE7C60AC33197AD5	La méthode proposée adopte les quatres règles proposées par Bregman comme contraintes physiques et utilise comme propriétés des sources acoustiques, l'amplitude instantannée et la phase des composants du signal bruité après son passage par une banque de filtres.	The proposed method uses the four heuristic regularities proposed by Bregman as constraints and uses the instantaneous amplitude and phase of noisy signal components that have passed through a wavelet filterbank as features of acoustic sources.	0.6943359375
8310	64A2B1B5312AE1CF51793A86FE7C60AC33197AD5	Le modèle proposé peut alors extraire l'amplitude instantannée et la phase du signal voulu.	Then the model can extract the instantaneous amplitude and phase of the desired signal.	0.81201171875
8311	64A2B1B5312AE1CF51793A86FE7C60AC33197AD5	Des simulations pour la ségrégation du ton harmonique complexe à partir d'un ton harmonique bruité et la comparaison des résultats obtenus lors de l'utilisation de tous ou d'une partie des contraintes ont été effectuées.	Simulations were performed to segregate the harmonic complex tone from a noise-added harmonic complex tone and to compare the results of using all or only some constraints.	0.69970703125
8312	64A2B1B5312AE1CF51793A86FE7C60AC33197AD5	Les resultats montrent que la méthode proposée peut effectuer une ségrégation précise du ton harmonique complexe lors de l'utilisation de toutes les contraintes en relation avec les quatres règles de Bregman et une diminution de la précision lors de l'utilisation de seulement une partie de ces contraintes.	The results show that the method can segregate the harmonic complex tone precisely using all the constraints related to the four regularities and that the absence of some constraints reduces the accuracy.	0.6923828125
8313	0DD258D704029242766BA55070EB045E94BA8CFC	L'article est consacré au problème de la sélection d'indices pour la reconnaissance automatique de la parole.	This paper is devoted to the problem of the selection of those speech signal features which are relevant for automatic speech recognition.	0.8603515625
8314	0DD258D704029242766BA55070EB045E94BA8CFC	Parmi ceux étudiés ici, se trouvent les coefficients LPC, le spectre à court terme obtenu à l'aide d'un banc de filtres: des indices spectraux discrets, tels que la fonction signe ou la fonction rang de la sortie d'un banc de filtres et finalement, des indices temporels relevant de la structure du signal.	Discrete power spectrum features, i.e. the sign and rank-order functions of a bandpass filter output are analyzed together with more standard features such as LPC coefficients and the short-time spectrum measured by means of a bandpass filter bank. Structural time-domain speech signal features are also analyzed.	0.5810546875
8315	0DD258D704029242766BA55070EB045E94BA8CFC	La comparaison des indices a été effectuée sur base d'un modèle de reconnaissance de mots isolés par mise en correspondance avec des patrons de référence.	A comparison of the features was performed using a non parametric (template matching) model of an isolated word recognition system.	0.66748046875
8316	0DD258D704029242766BA55070EB045E94BA8CFC	Les expériences ont été basées sur des chiffres en serbo-croate prononcés par 109 locuteurs.	The experiments were based on Serbo-Croat digits spoken by 109 speakers.	0.77001953125
8317	0DD258D704029242766BA55070EB045E94BA8CFC	Le taux de reconnaissance a été établi pour chaque ensemble d'indices.	The recognition accuracy of each of the speech signal features was established.	0.69091796875
8318	0DD258D704029242766BA55070EB045E94BA8CFC	Le taux et le type d'erreurs commises ont été mis en rapport avec le vocabulaire-test.	The structure of recognition errors and their causes was also studied in relation to the test vocabulary.	0.5615234375
8319	1EC411F9A07435F91BFE7448E80989979B664B67	Les variations dans la production de parole dues au stress induit contribuent de manière significative à la réduction des performances des systèmes de traitement de parole.	Speech production variations due to perceptually induced stress contribute significantly to reduced speech processing performance.	0.79443359375
8320	1EC411F9A07435F91BFE7448E80989979B664B67	Pour estimer ces variations, une approche consiste à établir une classification objective du stress du locuteur, basée sur le signal acoustique.	One approach for assessment of production variations due to stress is to formulate an objective classification of speaker stress based upon the acoustic speech signal.	0.75537109375
8321	1EC411F9A07435F91BFE7448E80989979B664B67	Cette étude propose un algorithme pour l'estimation de la probabilité du stress induit.	This study proposes an algorithm for estimation of the probability of perceptually induced stress.	0.7822265625
8322	1EC411F9A07435F91BFE7448E80989979B664B67	Le taux de stress prédit par cet algorithme peut être intégré dans des algorithmes de traitement de parole afin d'augmenter leur robustesse dans des environnements difficiles.	It is suggested that the resulting stress score could be integrated into robust speech processing algorithms to improve robustness in adverse conditions.	0.84326171875
8323	1EC411F9A07435F91BFE7448E80989979B664B67	Les résultats d'une étude précédente sur la classification du stress sont d'abord utilisés pour sélectionner un ensemble de paramètres de parole relatifs au phonème et au type de stress.	First, results from a previous stress classification study are employed to motivate selection of a targeted set of speech features on a per phoneme and stress group level.	0.6904296875
8324	1EC411F9A07435F91BFE7448E80989979B664B67	Une analyse des paramètres articulatoires, d'excitation et cepstraux est conduite sur une base de données de parole sous stress (“Speech Under Simulated and Actual Stress” (SUSAS)).	Analysis of articulatory, excitation and cepstral based features is conducted using a previously established stressed speech database (Speech Under Simulated and Actual Stress (SUSAS)).	0.73828125
8325	1EC411F9A07435F91BFE7448E80989979B664B67	Les paramètres sensibles au stress sont ensuite sélectionnés pour dix conditions de stress (incluant le cockpit d'un hélicoptère Apache, la colère, la parole claire, l'effet Lombard, la voix forte, etc.) et sont incorporés dans un réseau de neurones appris pour classifier le degré de stress.	Stress sensitive targeted feature sets are then selected across ten stress conditions (including Apache helicopter cockpit, Angry, Clear, Lombard effect. Loud, etc.) and incorporated into a new targeted neural network stress classifier.	0.6416015625
8326	1EC411F9A07435F91BFE7448E80989979B664B67	Dans une deuxième partie, le système de classification du stress basé sur les paramètres précédents est évalué. Sur un ensemble fermé de locuteurs et pour un ensemble ouvert de stimuli de parole, il produit un taux de bonne classification de 91.0%.	Second, the targeted feature stress classification system is then evaluated and shown to achieve closed speaker, open token classification rates of 91.0%.	0.5673828125
8327	1EC411F9A07435F91BFE7448E80989979B664B67	Finalement, l'algorithme de classification du stress est incorporé dans un système de reconnaissance de parole où un modèle de Markov est appris pour chaque condition de stress.	Finally, the proposed stress classification algorithm is incorporated into a stress directed speech recognition system, where separate hidden Markov model recognizers are trained for each stress condition.	0.63916015625
8328	1EC411F9A07435F91BFE7448E80989979B664B67	Avec cette nouvelle approche de reconnaissance “dépendante du stress”, on obtient une amélioration des performances de 10.1% et de 15.4%, respectivement, par rapport aux systèmes de reconnaissance appris avec de la parole neutre et avec différents styles de parole.	An improvement of +10.1% and +15.4% over conventionally trained neutral and multi-style trained recognizers is demonstrated using the new stress directed recognition approach.	0.5341796875
8329	A8E727EEB7DA019467DF9AB86D9821E766C05C9D	Nous présentons dans cet article un algorithme d'estimation combinée qui calcule simultanément le spectre lissé du signal de parole ainsi que l'excitation de forme impulsionelle utilisée dans le codage prédictif multipulse (MPLPC).	In this paper, a joint process estimation algorithm is presented that simultaneously estimates the smooth spectral structure of the speech signal and the pulse-like driving function used in Multi-Pulse Linear Predictive Coding (MPLPC).	0.66357421875
8330	A8E727EEB7DA019467DF9AB86D9821E766C05C9D	Quoique la forme de l'excitation ainsi obtenue différe de l'excitation à impulsions multiples usuelle, les résultats expérimentaux indiquent que la différence entre les paramètres de codage prédictif optimisés et non optimisés et minimale tant du point de vue numérique que subjectif.	Experimental results indicate that while the resulting excitation function differs from the normal multi-pulse excitation, the difference between the optimized and non-optimized linear predictive coding parameters is minimal in both a subjective and a numerical sense.	0.765625
8331	82197B5C0EC38EA2549D215D2EC795F85506EB71	PADIS, le système de standard téléphonique automatique et d'information annuaire de Philips offre une interface utilisateur en langage naturel pour accéder à une base de données téléphoniques.	The Philips automatic telephone switchboard and directory information system PADIS provides a natural-language user interface to a telephone directory database.	0.78759765625
8332	82197B5C0EC38EA2549D215D2EC795F85506EB71	En utilisant les technologies de reconnaissance de la parole et de compréhension de langage, le système permet d'obtenir les numéros de téléphone, les numéros de fax, les adresses électroniques, les numéros de pièces ainsi que l'établissement direct d'appel vers le numéro désiré.	Using speech recognition and language understanding technologies, the system offers phone numbers, fax numbers, e-mail addresses, and room numbers as well as direct call completion to a desired party.	0.71923828125
8333	82197B5C0EC38EA2549D215D2EC795F85506EB71	Dans cet article, nous présentons le cadre probabiliste sous-jacent, l'architecture du système, et les modules individuels de reconnaissance de parole, de compréhension du langage, de contrôle du dialogue, et de sortie vocale.	In this paper, we present the underlying probabilistic framework, the system architecture, and the individual modules for speech recognition, language understanding, dialogue control, and speech output.	0.85986328125
8334	82197B5C0EC38EA2549D215D2EC795F85506EB71	De plus, nous rapportons des résultats sur les performances et le comportement des usagers obtenus à partir d'un test terrain réalisé dans notre laboratoire de recherche avec une base de données de 600 entrées.	In addition, we report results on performance and user behaviour obtained from a field test in our research lab with a 600-entry database.	0.87255859375
8335	82197B5C0EC38EA2549D215D2EC795F85506EB71	Nous dérivons une nouvelle règle de décision basée sur le critère de maximum a posteriori qui incorpore des connaissances sur la base de données et sur l'historique du dialogue comme des contraintes pour la reconnaissance de la parole et la compréhension du langage.	We derive a new maximum-a-posteriori decision rule which incorporates database knowledge and dialogue history as constraints in speech recognition and language understanding.	0.8203125
8336	82197B5C0EC38EA2549D215D2EC795F85506EB71	Ceci a permis d'améliorer la compréhension de la parole de 19% (en termes de taux d'erreur), et de réduire de 38% les erreurs de substitution des attributs (par exemple reconnaissance d'un nom erroné).	It has improved speech understanding accuracy by 19% (in terms of concept error rate), and reduced attribute substitution errors (e.g. recognition of a wrong name) by 38%.	0.84130859375
8337	82197B5C0EC38EA2549D215D2EC795F85506EB71	La règle de décision est implantée dans une approche multiniveaux correspondant à une combinaison d'une reconnaissance de parole au niveau de l'état de l'art, d'une recherche grammaticale partielle dans une grammaire à attributs hors contexte et stochastique, et d'un algorithme de recherche des N-meilleures solutions, qui est également décrit dans cet article.	The decision rule is implemented in a multi-stage approach as a combination of state-of-the-art speech recognition, partial parsing with an attributed stochastic context-free grammar, and an N-best algorithm which is also described in this paper.	0.58251953125
8338	82197B5C0EC38EA2549D215D2EC795F85506EB71	Le système conduit un dialogue d'initiative mixte flexible au lieu d'utiliser un schéma rigide de remplissage de formulaires. Il incorpore des connaissances sur la base de données afin d'optimiser le déroulement du dialogue.	The system conducts a flexible mixed-initiative dialogue rather than using a rigid form-filling scheme, and incorporates database knowledge to optimize the dialogue flow.	0.853515625
8339	6244B7A12574380E772BEAE5015111864ACDBB65	Cet article traite de l’optimisation des distributions temps-fréquence pour la résolution de problèmes de classification de signaux.	Time-frequency and time-scale distributions offer a broad class of tools for nonstationary signal analysis.	0.491455078125
8340	6244B7A12574380E772BEAE5015111864ACDBB65	On s’intéresse en particulier à la distribution à fonction de paramétrisation radialement Gaussienne, que l’on ajuste par optimisation de l’alignement noyau-cible.	The price to pay is however the choice of a well-adapted, possibly signal-dependent, representation. Time-frequency distributions with radially Gaussian kernel (RGK) provide tunable representations for a large class of applications. This parameterization was initially introduced by Baraniuk and Jones in [1] for reducing interference terms in time-frequency distributions. The RGK has attracted the attention of many researchers since this pioneering work, for instance [3] where it is optimized for a given classification problem.	0.269775390625
8341	6244B7A12574380E772BEAE5015111864ACDBB65		However, all these works do not necessarily take advantage of the recent developments in pattern recognition with kernel machines.	0.238525390625
8342	6244B7A12574380E772BEAE5015111864ACDBB65		This paper provides a connection between the optimization of RGK for classifying non-stationary signals and some criteria coming from the machine learning literature.	0.2354736328125
8343	6244B7A12574380E772BEAE5015111864ACDBB65		We consider more specifically the kernel-target alignment, a criterion that allows to select optimal reproducing kernels.	0.331787109375
8344	6244B7A12574380E772BEAE5015111864ACDBB65		We show that this criterion leads to an optimization problem similar to that initially proposed by Baraniuk and Jones for signal analysis.	0.2110595703125
8345	6244B7A12574380E772BEAE5015111864ACDBB65		Experimental results demonstrate the relevance of our approach.	0.341552734375
8346	6244B7A12574380E772BEAE5015111864ACDBB65		Over the last decade, a wide class of pattern recognition algorithms based on the theory of reproducing kernel Hilbert spaces have been proposed, with improved performance and low computational complexity.	0.230224609375
8347	6244B7A12574380E772BEAE5015111864ACDBB65		The latter is mainly due to the kernel trick, a key idea that allows to transform any conventional linear technique into a nonlinear one if it can be expressed only in terms of inner products.	0.2164306640625
8348	6244B7A12574380E772BEAE5015111864ACDBB65		It suffices to replace them by a reproducing kernel, since it corresponds to an inner product between data mapped (implicitly) into a nonlinearly transformed space.	0.2330322265625
8349	6244B7A12574380E772BEAE5015111864ACDBB65	Initialement développé pour la sélection de noyau reproduisant en Machine Learning, ce critère présente l’intérêt de ne nécessiter aucun cycle d’apprentissage.	Most popular kernel machines include the Support Vector Machines (SVM) for classification and regression [9], kernel principal component analysis [9] and kernel Fisher discriminant analysis [10]. Recently, we have presented in [13,14] a new framework for nonstationary signal classification and analysis based on machine learning considerations. For this purpose, we considered the Cohen’s class of time-frequency distributions as a natural choice for nonlinear transformations to be applied to nonstationary signals.	0.27294921875
8350	6244B7A12574380E772BEAE5015111864ACDBB65		It can be shown that the reproducing kernel associated to these spaces of representations can be written as (17).	0.209228515625
8351	6244B7A12574380E772BEAE5015111864ACDBB65	On montre que l’on peut obtenir la fonction de paramétrisation radialement Gaussienne maximisant celui-ci en détournant une technique classique de réduction de termes interférentiels dans les représentations temps-fréquence.	Here Π is the parameterizing function of the time-frequency distribution, expressed in polar coordinates, and A x the ambiguity function. The cumbersome optimization of the two-dimensional function Π can be overcome by using the RGK, which is of the form $ {\mathrm{\Pi }}_{\mathrm{\sigma }} (r,\theta )={e}^{-{r}^{2/2{\mathrm{\sigma }}^2(\theta )}}$ . By injecting this expression into the general form of the reproducing kernel defined in (17), we get (18).	0.351806640625
8352	6244B7A12574380E772BEAE5015111864ACDBB65		Equivalently, by considering the discretization recommended in [16] that involves polar coordinates, we get (19) where $ {\Delta }_r=2\sqrt{\pi /\mathcal{l}}$ with ℓ the signal length.	0.1741943359375
8353	6244B7A12574380E772BEAE5015111864ACDBB65		By considering such a reproducing kernel, we can therefore use the most effective and innovative kernel machines to process time-frequency representations.	0.27099609375
8354	6244B7A12574380E772BEAE5015111864ACDBB65		We can also take advantage of the large spectrum of kernel selection criteria in the machine learning literature to optimize time-frequency representations.	0.19970703125
8355	6244B7A12574380E772BEAE5015111864ACDBB65		In what follows, we study one particular criterion, the kernel-target alignment.	0.26416015625
8356	6244B7A12574380E772BEAE5015111864ACDBB65		Introduced by Cristianini et al. in [30], the alignment is a measure of similarity between two reproducing kernels, or between a reproducing kernel and a target function.	0.259765625
8357	6244B7A12574380E772BEAE5015111864ACDBB65		Given a learning set, the alignment between two kernels κ 1 and κ 2 is defined by (20) where 〈·,·〉 F is the Frobenius inner product, and K 1 and K 2 the Gram matrices with (i, j)-th entries κ 1(x i ,x j ) and κ 2(x i ,x j ).	0.2410888671875
8358	6244B7A12574380E772BEAE5015111864ACDBB65		In [20, 30], Cristianini et al. suggest to determine the optimal reproducing kernel for a given classification problem as the one that maximizes the alignment with an ideal kernel.	0.2244873046875
8359	6244B7A12574380E772BEAE5015111864ACDBB65		The ideal kernel for a bi-class problem is the one that transforms each x i into its label y i .	0.20458984375
8360	6244B7A12574380E772BEAE5015111864ACDBB65		The (i, j)-th entry of the resulting ideal Gram matrix then is y i y j	0.19140625
8361	6244B7A12574380E772BEAE5015111864ACDBB65		Therefore the kernel-target alignment criterion applied to σ-tunable kernel is given by (22), namely,	0.2333984375
8362	6244B7A12574380E772BEAE5015111864ACDBB65		$ {\sigma }^{*}=\underset{\sigma }{\mathrm{max}}{K}_{\sigma },\hspace{0.5em}{K}^{*}\enspace {\mathrm{\mathbf{Error:03009} }}_	0.205322265625
8363	6244B7A12574380E772BEAE5015111864ACDBB65		{F/n|\left|{K}_{\sigma }\right|{|}_F}$ where K σ denotes the Gram matrix of the tunable kernel and K * the ideal target matrix.	0.260009765625
8364	6244B7A12574380E772BEAE5015111864ACDBB65		j	0.5146484375
8365	6244B7A12574380E772BEAE5015111864ACDBB65		By considering the reproducing kernel associated with the RGK time-frequency distribution, we can further simplify the resulting optimization problem.	0.2301025390625
8366	6244B7A12574380E772BEAE5015111864ACDBB65		For this purpose, we can write it as an optimization problem that consists of maximizing the numerator of the objective function in (22) subject to setting its denominator to a constant.	0.2418212890625
8367	6244B7A12574380E772BEAE5015111864ACDBB65		This optimization problem is given by (23) subject to (24), where υ 0 is a normalization parameter.	0.25732421875
8368	6244B7A12574380E772BEAE5015111864ACDBB65		By injecting the RGK-based reproducing kernel, we can write the objective function as (25).	0.21875
8369	6244B7A12574380E772BEAE5015111864ACDBB65		We get an objective function similar to the one proposed in [1] within a signal analysis context.	0.2191162109375
8370	6244B7A12574380E772BEAE5015111864ACDBB65		The signal-dependent entry in the latter, say |A x (r,θ)|2, is substituted here by the so-called equivalent representation defined by |A eq(r,θ)|2 = $ {\sum }_{i,j}\enspace {y}_i{y}_i{A}_{{x}_i}(r,\theta )\bar{A}$ xj (r,$ \theta $).	0.2271728515625
8371	6244B7A12574380E772BEAE5015111864ACDBB65		We can therefore take advantage of the alternate-projection technique proposed in [1].	0.230712890625
8372	6244B7A12574380E772BEAE5015111864ACDBB65		In particular, we relax the constraint (24) and replace it with a low-cost computation constraint on the volume of the parameter function as follows:	0.253662109375
8373	6244B7A12574380E772BEAE5015111864ACDBB65		$ \int {\sigma }^{*}\left(\theta \right)	0.209716796875
8374	6244B7A12574380E772BEAE5015111864ACDBB65		d\theta ={\upsilon }_0^{\prime}$.	0.225830078125
8375	6244B7A12574380E772BEAE5015111864ACDBB65		Compared with [1], it is worth noting that the computational complexity of the technique remains unchanged once we have evaluated the equivalent representation.	0.26220703125
8376	6244B7A12574380E772BEAE5015111864ACDBB65		In order to solve the optimization problem, we consider an alternate-projecting technique inspired from [1] with two updating rules at each iteration.	0.2225341796875
8377	6244B7A12574380E772BEAE5015111864ACDBB65		Let σ k be the bandwidth parameter at iteration k.	0.23486328125
8378	6244B7A12574380E772BEAE5015111864ACDBB65		At iteration k + 1, we perform a gradient ascent update using expression (28), where μ k is the step-size parameter controlling the convergence of the algorithm, and f the objective function to be maximized in (26).	0.274658203125
8379	6244B7A12574380E772BEAE5015111864ACDBB65		The gradient of f is defined by the vector of entries given by expression (29) for θ = 0,1,…,ℓ – 1.	0.2127685546875
8380	6244B7A12574380E772BEAE5015111864ACDBB65		In order to take into account the constraint in the optimization problem, we project the solution onto the set of admissible functions.	0.22509765625
8381	6244B7A12574380E772BEAE5015111864ACDBB65	On illustre l’efficacité de cette approche à l’aide d’expérimentations.	This can be implemented by normalizing σ k + 1(θ) at each iteration step with $ \enspace {||\mathrm{\sigma }}_{k+1}\left(\theta \right)||/{\upsilon }_0^{\prime}$. In order to illustrate the relevance of our approach, we propose to study two classification problems.	0.2509765625
8382	6244B7A12574380E772BEAE5015111864ACDBB65		Each one consists of two classes of two hundred 64-sample signals with a linear frequency modulation embedded in a white Gaussian noise.	0.2415771484375
8383	6244B7A12574380E772BEAE5015111864ACDBB65		The signal-to-noise ratio is approximately –8 dB.	0.5791015625
8384	6244B7A12574380E772BEAE5015111864ACDBB65		In the first problem, signals are characterized by an increasing frequency modulation, from 0.1 to 0.25 for the first class, and from 0.25 to 0.4 for the second one.	0.3828125
8385	6244B7A12574380E772BEAE5015111864ACDBB65		In the second problem, signals are characterized by an increasing frequency modulation from 0.1 to 0.4, and by a decreasing one from 0.4 to 0.1.	0.37890625
8386	6244B7A12574380E772BEAE5015111864ACDBB65		Figure 1 shows the resulting RGK parameterization function.	0.3173828125
8387	6244B7A12574380E772BEAE5015111864ACDBB65		We observe that the regions in the Doppler-lag plan are relevant for the classification problems we have considered.	0.201904296875
8388	6244B7A12574380E772BEAE5015111864ACDBB65		The convergence of the algorithm is illustrated in Figure 2 where we show, at each iteration, the value of the alignment, averaged over 20 trials.	0.2666015625
8389	6244B7A12574380E772BEAE5015111864ACDBB65		In order to illustrate the relevance of the proposed method, we estimate the generalization error of an SVM classifier associated with the reproducing kernel resulting from our approach, and we compare it with the one associated with the Wigner distribution.	0.293701171875
8390	6244B7A12574380E772BEAE5015111864ACDBB65		Table 1 shows that not only the classification error is reduced compared to the Wigner distribution, but also the number of Support Vectors which is divided by two.	0.2283935546875
8391	7406DF8EF4AAA19E3658587A5AD5F610026BD647		Whereas the usual concept of stationarity is a stochastic one that is well-defined (as the strict invariance of statistical properties with respect to some absolute time), its practical use is somewhat different, taking often into account - though implicitly - observation scales or frequency bands, as well as accommodating for periodicities in deterministic signals.	0.4345703125
8392	7406DF8EF4AAA19E3658587A5AD5F610026BD647		As for the notion of dimension that may vary depending on the observation scale [3], it thus turns out that the very same signal can be considered as stationary or not, depending on the way we look at it.	0.361572265625
8393	7406DF8EF4AAA19E3658587A5AD5F610026BD647		A typical example is given by speech that is usually considered as nonstationary (resp. stationary) at the scale of some seconds (resp. tens of milliseconds), while turning again to nonstationary at the scale of a few milliseconds within voiced segments.	0.3916015625
8394	7406DF8EF4AAA19E3658587A5AD5F610026BD647	On propose un nouveau test de stationnarité auquel l'utilisation de substituts temps-fréquence permet de donner un sens statistique précis.	Recognizing this situation calls therefore for an operational framework aimed at making of stationarity a relative concept by incorporating the observation scale in its definition, while encompassing in a common perspective stochastic and deterministic descriptions. Revisiting this way the concept of stationarity, the purpose of this paper is to go further by designing a meaningful test for its assessment. The rationale of the proposed approach is based on the fact that, in both stochastic and deterministic contexts, a signature of ''stationarity'' is that a well-defined time-varying spectrum just reduces to the the ordinary spectrum at all time instants [1]. The first ingredient is therefore a suitable time-varying spectrum, here chosen as the Wigner-Ville spectrum estimated by means of multitaper spectrograms, see eq.(1), for a sake of variance reduction without some extra time averaging that would possibly smooth out nonstationarities [6,7].	0.39794921875
8395	7406DF8EF4AAA19E3658587A5AD5F610026BD647		Given an observation scale, the basic idea is to characterize stationarity as the identity between local features (frequency slices) of the time-varying spectrum and global ones obtained by marginalization [2,4,5].	0.211669921875
8396	7406DF8EF4AAA19E3658587A5AD5F610026BD647		In practice, the difference will never be zero and, to give it a statistical significance, it is proposed to create from the data itself a stationarized reference.	0.2288818359375
8397	7406DF8EF4AAA19E3658587A5AD5F610026BD647		This is achieved by the technique of surrogate data [8,9,10] that essentially amounts to scramble the spectrum phase (in which possible nonstationarities are coded) of the signal under test while keeping its magnitude unchanged, see Figure 1.	0.21826171875
8398	7406DF8EF4AAA19E3658587A5AD5F610026BD647		Differences between local and global spectral properties are quantified by means of a dissimilarity measure [11], see eq.(2).	0.23193359375
8399	7406DF8EF4AAA19E3658587A5AD5F610026BD647		A companion study has evidenced that a good choice is to mix a Kullback-Leibler divergence with a log-spectral deviation [12].	0.2257080078125
8400	7406DF8EF4AAA19E3658587A5AD5F610026BD647	Le test est relatif à une durée d'observation et peut s'appliquer à des bandes de fréquence, donnant un cadre à ce qui est souvent fait en pratique.	The stationarity test itself is described in eqs.(3)-(6), with the threshold γ derived from the empirical distribution attached to the surrogates features. An experimental study shows that the above mentioned distribution can be fairly well approximated by a Gamma distribution (see Figure 2), allowing for a parametric approach. As evidenced in Figures 3 and 4 for various window lengths, the maximum likelihood estimation of the two Gamma parameters converge quickly to an asymptotic value when the number of surrogates J is increased.	0.3017578125
8401	7406DF8EF4AAA19E3658587A5AD5F610026BD647		As a rule-of-thumb, the value J ~ 50 can be retained for a good trade-off between complexity and accuracy.	0.21533203125
8402	7406DF8EF4AAA19E3658587A5AD5F610026BD647	Un degré de non-stationnarité peut être attaché au test, ainsi que, le cas échéant, une échelle caractéristique de la non-stationnarité détectée.	Recalling that surrogates are supposed to define the null hypothesis of stationarity, it is worth checking that, in a stationary situation, the test behaves as expected from the viewpoint of the imposed false alarm rate fixed by the threshold. This is illustrated in Figure 5 (Monte-Carlo simulation with an AR(2) model), with a result that is slightly pessimistic, the observed false alarm being of about 6.5% for a confidence level fixed to 5%. Beyond its binary nature, the test defined in eq.(6) also allows for a quantified measure of a degree of rnonstationarity according to eq.(7). Moreover, since the overall procedure is dependent on the spectrogram window length, it is also possible to conduct the test for a family of such window lengths, ending up with a typical scale of nonstationarity as in eq.(8).	0.265869140625
8403	7406DF8EF4AAA19E3658587A5AD5F610026BD647		Figure 6 provides an example aimed at supporting the effectiveness of the proposed approach.	0.410400390625
8404	7406DF8EF4AAA19E3658587A5AD5F610026BD647		The analyzed signal consists in the superimposition of two components, one of which being a tone that can be considered as stationary whatever the observation scale is whereas the second one is a sinus FM whose (non) stationary character depends on the observation scale.	0.470458984375
8405	7406DF8EF4AAA19E3658587A5AD5F610026BD647		Running the test in the two corresponding subbands as a function of both the observation length N x and the relative analysis scale N h /N x ends up with results in clear agreement with physical interpretation.	0.24755859375
8406	7406DF8EF4AAA19E3658587A5AD5F610026BD647		A new approach has been proposed for testing stationarity relatively to an observation scale.	0.2493896484375
8407	7406DF8EF4AAA19E3658587A5AD5F610026BD647		The approach operates in the time-frequency plane by comparing local and global features, the null hypothesis of stationarity being characterized by surrogate data directly derived from the data under test.	0.2275390625
8408	7406DF8EF4AAA19E3658587A5AD5F610026BD647		The method reported here is basically based on distances but it allows for a number of variations, such as the recourse to machine learning methods (one-class SVM [13]) by considering the family of surrogates as a learning set.	0.208740234375
8409	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Dans cet article on traite de la question de savoir si et comment on peut dire que les grammaires proposées par les linguistes peuvent être actualisées en modèles adéquats de traitement de phrases.	This paper examines the question of whether and how the grammars proposed by linguists may be said to be ‘realized’ in adequate models of human sentence processing.	0.79736328125
8410	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	On étudie d'abord les postulas qui guident les expériences s'appuyant sur la théorie dite de complexité dérivationnelle (DTC).	We first review the assumptions guiding the so-called Derivational Theory of Complexity (DTC) experiments.	0.8525390625
8411	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Ces expériences ont été censées montrer que la théorie de la Grammaire Transformationelle (TG) connue comme Théorie Standard n'était que partiellement adéquate pour rendre compte de l'analyse humaine.	Recall that the DTC experiments were taken to show that the theory of transformational grammar (TG) known as the Standard Theory was only a partially adequate model for human parsing.	0.6689453125
8412	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	En particulier, on a pensé (voir Fodor, Bever et Garrett, 1974) que les expériences DTC démontraient que, tandis que l'analyseur utilisait les descriptions structurelles implicites dans les dérivations transformationnelles, les computations qu'il faisait ressemblaient peu aux transformations proposées par une TG.	In particular, it was assumed (see Fodor et al., 1974) that the DTC experiments demonstrated that while the parser actually used the structural descriptions implicit in a transformational derivation, the computations it used bore little resemblance to the transformations proposed by a TG.	0.646484375
8413	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Les principales propositions sous-tendant la DTC étaient que 1) le modéle de calcul (ou analyseur) elfectue les opérations de façon linéaire et sérielle et que 2) il incorpore une grammaire plus ou moins représentable sous une forme semblable à une grammaire de compétence.	The crucial assumptions behind the DTC were that (1) the processing model (or ‘parser’) performs operations in a linear, serial fashion; and (2) the parser incorporates a grammar written in more or less the same format as the competence grammar.	0.6923828125
8414	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Si l'on fait l'hypotheses d'une sérialité, stricte, il parait plus facile d'inclure dans le modéle d'analyse une grammaire lexicale étendue telle que celle proposée par Bresnan (1978) comme opposée à une TG.	If we assume strict seriality, then it also seems easier to embed an Extended Lexical Grammar, such as the model proposed in Bresnan (1978) (as opposed to a TG), into a parsing model.	0.654296875
8415	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Cette conjoncture joue un rôle important dans la critique que fait Bresnan à la TG en tant que partie pertinente d'une théorie d'utilisation du langage.	Therefore, this assumption plays an important role in Bresnan's critique of TG as an adequate part of a theory of language use.	0.798828125
8416	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Fodor, Bever et Garrett (1974) ainsi que Bresnan (1978) cherchent à rendre les règles grammaticales compatibles avec les données psycholinguistiques et avec la proposition (1). Ils proposent des modéles qui limitent la part de traitement actif réalisé en temps réel.	Both Fodor, Bever and Garrett (1974) and Bresnan (1978) attempt to make the grammatical rules compatible with the psycholinguistic data and with assumption (1) by proposing models that limit the amount of active computation performed on-line.	0.68115234375
8417	3A7CFE891FBFBFD9FA26EA63AEB11EF637396A4D	Pour cela ils éliminent le composant transformationel.	They do this by eliminating the transformational component.	0.87353515625
